Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,timestamp,class_id
-9.049009,-5.1473503,-9.107991,-11.687914,-24.341127,-21.479446,-17.208332,-15.980322,-16.370945,-17.903503,-21.636398,-26.287964,-25.633236,-26.815348,-25.527916,-25.726713,-28.787537,-28.073036,-29.186033,-30.325743,-33.536148,-34.670326,-36.477654,-35.581947,-35.296127,-38.952377,-41.180267,-45.049973,-44.122246,-44.853592,-45.176205,-45.33223,-47.453285,-49.18158,-51.78235,-55.31066,-59.863358,-80.0,-80.0,-80.0,-143.48116,187.09947,-34.83583,46.621338,-19.233662,30.216557,-17.075768,19.57624,1.6920052,15.128231,13.24832,-1.776602,-1.7512565,24.651,1
-7.212225,-4.8926544,-6.129095,-10.643703,-23.668179,-20.58297,-18.653206,-19.4352,-16.881033,-20.334005,-21.839434,-23.18031,-21.644722,-21.700201,-29.027119,-30.073778,-28.579786,-30.537794,-32.037666,-31.363043,-35.81005,-33.62152,-33.50997,-36.915264,-38.125015,-36.959007,-42.60369,-47.44334,-47.18161,-44.877724,-46.056465,-48.090683,-51.06391,-50.85813,-52.858482,-56.216026,-60.69879,-80.0,-80.0,-80.0,-149.5347,194.53906,-31.580471,45.78055,-16.045921,28.524794,-7.779313,28.240788,1.0859315,5.5400705,5.126376,-3.3453472,-1.6167707,24.678,1
-7.7826443,-5.460438,-9.836258,-11.07986,-22.595423,-20.539343,-19.252449,-19.661615,-16.571754,-20.087353,-18.799168,-21.125721,-25.375076,-24.078753,-26.935532,-32.34404,-26.805113,-27.69815,-29.460497,-30.94078,-34.753475,-32.890507,-36.788864,-37.1536,-36.10005,-39.50177,-41.832417,-44.66008,-44.18271,-44.225754,-44.353252,-47.851883,-49.082073,-49.06507,-51.586727,-55.643448,-60.300453,-80.0,-80.0,-80.0,-146.25288,187.84753,-33.25917,46.167202,-20.419395,29.95591,-10.7205515,24.180195,3.244401,11.89946,3.067123,-6.1179953,-2.287775,24.705,1
-7.5458,-2.7149467,-7.7214117,-13.22821,-14.116414,-17.870358,-17.292812,-22.322582,-22.069092,-19.872389,-21.513466,-20.685108,-26.435211,-24.37398,-26.922619,-27.967957,-24.914175,-25.060518,-30.270714,-34.757618,-35.226837,-34.90956,-33.599785,-35.62905,-36.64669,-40.04859,-43.339447,-44.057816,-44.335064,-44.855953,-48.46969,-49.592022,-48.89674,-50.616814,-53.301968,-55.68164,-58.033035,-72.06358,-80.0,-80.0,-143.62564,194.24486,-31.386154,46.32293,-12.007795,30.526096,-10.07555,18.403774,-10.330481,5.686845,0.5833384,-5.448638,-8.059321,24.732,1
-9.053207,-4.402298,-10.41948,-16.691744,-24.342936,-19.429173,-16.590374,-22.35491,-19.73874,-14.618651,-21.99628,-22.27815,-29.40243,-28.05785,-29.8572,-24.520939,-27.773087,-28.790705,-29.824646,-34.163544,-33.604103,-33.45486,-33.70313,-36.174747,-36.933647,-37.260384,-38.497112,-41.539757,-44.027992,-45.07071,-46.88858,-47.91527,-48.73677,-50.327705,-51.233307,-54.572067,-60.229317,-80.0,-80.0,-80.0,-148.57288,181.58139,-37.197357,50.700928,-18.162956,25.723785,-10.251558,23.03193,0.29232758,19.717125,8.99345,-4.193171,-3.8436992,24.759,1
-8.3652,-7.593704,-9.399952,-16.163034,-18.970795,-18.2263,-15.874916,-19.306616,-15.520975,-16.031445,-22.036108,-21.52366,-25.065445,-28.32655,-30.325294,-29.63588,-25.966938,-28.544027,-33.61346,-31.027023,-33.625046,-32.602493,-36.809475,-36.066147,-37.340458,-39.820717,-42.585503,-45.08525,-44.767067,-44.806274,-44.753166,-48.21469,-49.375572,-50.423416,-50.437458,-54.540222,-60.29117,-80.0,-80.0,-80.0,-148.54994,189.10655,-30.498981,45.528397,-21.244009,23.509596,-19.32399,21.058895,2.6424036,13.799544,6.0724897,-2.4405932,-2.1993833,24.786,1
-7.7314415,-5.448406,-12.058834,-12.580439,-18.532558,-19.184164,-22.81246,-20.77479,-17.68826,-16.333138,-24.119925,-24.825747,-24.352865,-23.909567,-23.079374,-29.525963,-28.193594,-30.843931,-33.30445,-36.75756,-36.367043,-33.586273,-35.107407,-36.00642,-36.354195,-38.192368,-43.07719,-43.50841,-44.101357,-44.99577,-45.346428,-47.824608,-49.076996,-49.954025,-52.184517,-54.616264,-58.590508,-80.0,-80.0,-80.0,-149.85594,185.10052,-31.168919,46.329193,-21.670212,29.498154,-6.8182,23.235828,-7.6831717,5.7238245,6.173162,0.65495056,-5.345672,24.813,1
-8.42279,-5.230282,-7.935875,-11.802051,-16.149075,-20.374172,-21.945621,-21.308846,-20.543541,-21.49283,-25.359009,-23.14012,-26.532372,-28.790379,-25.331087,-27.951797,-25.607346,-27.632074,-29.371763,-31.79322,-33.545746,-32.97211,-32.537704,-34.29912,-35.143948,-41.79753,-41.329872,-42.114437,-42.01592,-43.976562,-47.654873,-47.883133,-49.079636,-51.973457,-53.40813,-55.927162,-60.251648,-80.0,-80.0,-80.0,-146.19597,188.25848,-36.166508,54.388477,-8.687017,31.659384,-11.20397,14.591608,-4.9512644,6.509444,1.2625333,-3.7887988,-8.2901745,24.84,1
-9.333531,-7.64977,-10.2936,-14.575237,-18.85506,-18.834091,-18.384731,-22.13576,-19.87829,-21.382412,-18.731243,-22.910986,-23.81754,-24.464216,-24.670715,-24.067589,-28.248562,-26.059273,-28.954557,-32.169,-34.45777,-33.731216,-34.541023,-33.990395,-34.793083,-40.03869,-41.581116,-43.74762,-43.099445,-44.604828,-46.408543,-47.361687,-47.386604,-50.044815,-51.770638,-53.46456,-58.25698,-80.0,-80.0,-80.0,-142.22964,185.54263,-38.220345,43.03859,-17.044712,34.09449,-10.045679,21.955067,-6.1925335,7.8253536,2.9454694,-3.8128185,-3.5102448,24.867,1
-8.79786,-7.8330593,-11.4931555,-13.898113,-15.392258,-18.415638,-21.56704,-25.210854,-20.552727,-17.597889,-19.710901,-21.333649,-23.553688,-21.329912,-22.09165,-29.091118,-26.797009,-29.056896,-30.594713,-30.635468,-31.009615,-34.093674,-35.39596,-35.40005,-37.11129,-40.063103,-41.244686,-42.98549,-44.394028,-44.002205,-44.67005,-45.33054,-47.10244,-49.135727,-49.989803,-52.633377,-57.24563,-80.0,-80.0,-80.0,-139.47684,181.95459,-37.99138,42.94306,-19.025356,36.59134,-10.824209,25.623953,-3.4058144,4.513276,-3.7303696,-5.1303477,-1.5408165,24.894,1
-9.106236,-8.469786,-11.293694,-10.950525,-16.974924,-20.13163,-21.538631,-21.15509,-15.8232,-15.290788,-20.251307,-22.777538,-22.575218,-22.262556,-25.977762,-26.408892,-30.016968,-31.089869,-31.28254,-32.322887,-34.809647,-34.92102,-33.667828,-33.5718,-35.998745,-39.599915,-41.90023,-44.29117,-43.0045,-45.894325,-45.302536,-46.91912,-48.439568,-50.432518,-50.990864,-54.05011,-58.7817,-80.0,-80.0,-80.0,-142.87048,188.06052,-34.021347,44.68536,-22.93595,25.84938,-11.41515,25.316446,-5.6986046,3.9944305,2.625558,-3.7349167,-6.869918,24.921,1
-9.429121,-9.26062,-9.963309,-13.464499,-21.517828,-20.430151,-18.841663,-20.137268,-21.422733,-19.59401,-21.932812,-21.20751,-21.80322,-24.844196,-28.378702,-28.232122,-28.555887,-30.828236,-32.744774,-31.677135,-34.551533,-34.024727,-35.39788,-33.219925,-35.0296,-36.967487,-41.71335,-41.63777,-43.24254,-45.175053,-46.841896,-45.9282,-48.53669,-49.320007,-50.351418,-52.661102,-58.171814,-80.0,-80.0,-80.0,-145.4643,180.41443,-34.973114,49.007385,-19.930592,27.64033,-9.090876,27.664682,-6.2233424,6.8412395,-1.2792497,-4.840457,0.5130876,24.948,1
-10.047036,-6.5577965,-6.92498,-12.530948,-22.023577,-21.888609,-20.499714,-21.345192,-18.82024,-19.641956,-22.23856,-25.319775,-26.747374,-26.047577,-26.545677,-27.401121,-26.646887,-27.541134,-29.369862,-30.647472,-31.952778,-35.062607,-33.849167,-33.68571,-34.88462,-37.955627,-42.12623,-42.95323,-41.610775,-44.643887,-46.591553,-47.57901,-49.52867,-50.415085,-52.089027,-55.171227,-57.89946,-68.8338,-80.0,-80.0,-142.75238,183.01805,-36.656616,47.827984,-13.431163,29.272484,-9.921903,21.3703,-3.714077,13.824667,2.599109,-2.6956885,-9.785921,24.975,1
-8.32011,-6.858349,-14.321395,-13.653789,-17.774782,-22.663748,-18.166204,-19.202976,-19.88317,-17.142979,-17.327042,-23.441269,-27.489166,-26.336483,-27.278992,-26.7067,-27.097523,-27.33216,-28.764336,-30.895079,-33.058197,-34.061935,-34.27775,-33.1755,-35.742188,-38.560875,-40.385834,-41.49851,-43.194492,-45.212654,-46.087006,-47.422035,-48.307327,-50.614017,-52.927307,-56.242172,-57.46422,-70.10126,-80.0,-80.0,-143.68776,182.95657,-40.86611,46.267487,-16.299652,28.291824,-10.88974,20.617603,-0.6094028,14.381154,4.3461246,-4.203131,-5.814035,25.002,1
-8.56023,-9.667079,-14.9269905,-16.605072,-14.406165,-20.88494,-18.764368,-18.855225,-17.803717,-16.014622,-19.518665,-23.631823,-24.1607,-21.085255,-25.181164,-27.478233,-31.144075,-28.614353,-30.479954,-31.59238,-35.747078,-32.843044,-34.26332,-34.88735,-39.041138,-40.9589,-40.295063,-43.022736,-44.60138,-46.90429,-47.27737,-47.610252,-48.404602,-48.74196,-49.308136,-52.723526,-56.88012,-80.0,-80.0,-80.0,-143.0769,185.70505,-34.343033,37.98926,-23.321415,26.778961,-15.064788,26.24799,-5.947628,10.744468,1.35871,-0.835948,2.2703588,25.029,1
-10.595808,-11.528494,-12.366691,-13.896216,-19.831242,-19.918795,-18.241861,-19.13554,-17.47078,-18.378857,-20.862656,-21.927023,-23.535322,-25.833256,-27.824781,-27.5,-27.648056,-27.84916,-30.645344,-31.24754,-33.425095,-34.178024,-32.91462,-31.96428,-35.711357,-36.840816,-40.10371,-42.604126,-42.709793,-43.72634,-44.901703,-47.643265,-48.02923,-49.24523,-49.801117,-53.70294,-58.70204,-80.0,-80.0,-80.0,-140.73036,181.2106,-41.099712,45.366966,-22.572056,24.12849,-14.859352,23.359804,-4.4160166,10.326932,4.458578,-3.1597862,-3.1065402,25.056,1
-8.398721,-11.251718,-11.266401,-10.855566,-20.422161,-19.064377,-17.079636,-18.154015,-18.755144,-17.994198,-20.09853,-21.186184,-25.53361,-22.816488,-27.913158,-26.971844,-26.977283,-28.650536,-29.853682,-29.448269,-31.8339,-34.88154,-34.70318,-34.460754,-39.223804,-40.558605,-41.40809,-43.43477,-46.412712,-46.460007,-46.96752,-48.31879,-50.376884,-50.558365,-51.044804,-54.26426,-58.68006,-80.0,-80.0,-80.0,-148.39987,188.48672,-38.373375,41.142593,-16.502186,27.380547,-16.100296,20.586132,-0.8364293,12.036795,3.0556726,-2.1133652,1.5788391,25.083,1
-8.770308,-6.781805,-12.71118,-16.003307,-16.61336,-19.060642,-15.909544,-16.762547,-16.94857,-18.307413,-20.510149,-22.58939,-27.589527,-27.882603,-27.756254,-29.593876,-27.480743,-26.802656,-31.369362,-31.715761,-34.03587,-35.333237,-37.304977,-35.55996,-37.51404,-40.489056,-43.460556,-44.903694,-42.579086,-46.74583,-48.76001,-48.351532,-49.65136,-50.140717,-51.223457,-56.259926,-60.889862,-76.842834,-80.0,-80.0,-151.21657,191.0736,-31.91507,42.412804,-19.616302,21.627384,-19.671562,17.77388,-1.5648806,13.633108,6.040152,-2.4163384,-1.2187139,25.11,1
-9.041859,-10.650406,-12.171626,-14.512639,-17.134672,-17.155422,-18.409634,-18.993675,-17.75345,-17.87999,-22.108555,-25.882076,-28.056473,-27.662582,-29.285168,-30.064756,-30.71945,-28.436428,-30.201393,-34.402237,-34.391525,-33.79391,-35.025383,-32.663704,-35.60981,-39.554802,-44.165604,-47.013794,-45.35118,-47.147602,-48.392036,-47.80002,-49.959724,-50.873566,-53.610023,-58.03276,-58.06848,-71.37302,-80.0,-80.0,-153.98213,188.89331,-32.359806,45.13197,-15.88888,18.451824,-20.329645,20.874437,-3.1751988,7.105031,7.72769,-2.1220746,-5.376029,25.137,1
-9.659815,-10.877499,-13.273541,-13.478896,-15.209859,-19.070213,-18.732471,-18.590256,-16.828445,-16.84235,-20.470919,-22.220583,-24.567228,-24.218897,-26.769016,-29.083504,-27.92627,-28.243286,-27.920698,-32.406006,-33.2432,-31.842834,-34.406128,-34.845535,-35.41005,-37.8232,-41.96891,-44.249718,-43.58914,-44.335335,-43.337837,-46.86982,-49.23947,-50.6336,-51.692356,-55.669464,-59.269867,-80.0,-80.0,-80.0,-140.4077,189.44852,-38.626328,43.674843,-21.649593,22.755146,-16.40797,20.815372,-2.166649,7.1337395,4.043992,-3.6038551,-4.379228,25.164,1
-8.644873,-10.576005,-14.879119,-17.00985,-16.915497,-20.938854,-18.351593,-19.615894,-21.703201,-20.713514,-19.943874,-23.80093,-25.612488,-24.531353,-26.255451,-27.3835,-29.975527,-28.51934,-30.862957,-32.66929,-36.675735,-37.695404,-34.042328,-33.19309,-33.600235,-38.619614,-39.472717,-41.418945,-44.183594,-44.74688,-44.44732,-47.030197,-49.678596,-51.261497,-50.251778,-53.56952,-59.086678,-77.627426,-80.0,-80.0,-146.8831,180.38474,-37.22328,47.313103,-22.757244,25.915062,-8.583476,19.955482,-9.361281,10.918598,5.5585947,-1.0195276,-0.6632257,25.191,1
-6.6121616,-9.216257,-14.44384,-16.126654,-16.244692,-16.57219,-20.508081,-18.731771,-19.317661,-18.595043,-21.187336,-21.10682,-21.76771,-26.663689,-27.066296,-28.54078,-29.279263,-28.299608,-32.02147,-32.03602,-33.4835,-33.64039,-34.589134,-35.108566,-38.11376,-38.70354,-41.640625,-41.32923,-42.577965,-45.52231,-48.73201,-46.387123,-46.814636,-49.136482,-51.09173,-55.061485,-58.80313,-73.92456,-80.0,-80.0,-143.23656,185.23752,-34.685364,42.93309,-23.016132,26.300816,-12.845572,22.904442,-4.263258,8.889204,-1.5111607,-3.5478873,2.6731944,25.218,1
-10.260707,-10.311039,-14.933321,-15.085325,-12.252176,-15.148756,-19.449383,-21.11332,-17.120365,-19.51086,-21.238163,-19.291977,-22.869236,-23.440914,-26.443592,-29.09342,-29.84883,-28.155807,-29.948082,-31.120077,-32.677658,-34.243256,-34.056732,-34.098785,-34.822346,-39.1457,-41.193634,-41.333405,-44.38143,-45.998734,-47.162674,-48.144066,-51.049156,-50.241516,-50.545113,-54.22959,-60.256264,-67.283295,-80.0,-80.0,-143.59076,184.44235,-38.486877,43.045097,-17.89377,22.502357,-12.306436,20.654465,-10.541367,5.3454566,-4.408149,-1.6755375,1.612694,25.245,1
-9.945211,-9.843306,-13.481684,-11.721552,-16.890335,-20.598509,-18.193344,-20.152527,-19.735811,-15.917751,-19.86447,-20.028141,-25.33541,-24.07668,-30.03335,-26.536547,-26.384796,-27.753872,-29.444206,-29.93784,-32.25528,-35.34582,-33.453587,-35.866776,-36.72588,-38.14996,-41.6153,-45.773857,-46.267204,-44.4373,-46.76065,-50.00933,-50.78736,-51.38308,-53.217957,-57.304947,-63.024025,-75.56277,-80.0,-80.0,-147.75122,192.17374,-41.852283,41.531273,-15.078529,25.470654,-11.229279,21.083878,-0.6770317,7.296369,0.19129317,-10.866417,-6.0482283,25.272,1
-8.632485,-12.198043,-13.4384775,-19.49466,-20.539839,-19.133253,-17.85072,-21.10664,-18.899015,-17.876778,-22.347448,-22.853144,-26.556826,-24.481112,-23.426073,-26.364267,-27.045868,-29.399906,-30.63939,-35.762245,-34.25476,-34.361225,-33.58948,-36.22847,-38.03066,-39.54389,-39.870033,-40.677586,-43.085106,-44.505142,-48.41484,-48.035706,-48.69748,-49.905144,-52.21976,-54.810944,-59.097427,-72.51465,-80.0,-80.0,-149.77876,178.71286,-38.778774,40.961224,-22.941158,26.026005,-9.55276,19.045265,-7.7136636,13.655584,6.114981,4.467577,0.034287333,25.299,1
-7.758795,-11.1116,-13.942434,-15.116658,-19.534527,-19.072802,-17.088448,-18.929092,-18.728712,-18.83868,-19.603373,-18.968342,-19.735765,-24.18916,-26.326586,-28.849302,-30.76675,-30.3857,-31.387552,-32.474094,-32.78511,-36.328476,-34.522545,-35.016907,-36.254395,-37.68074,-40.317535,-42.849686,-44.630753,-44.047615,-46.505165,-48.838516,-48.86795,-49.65943,-51.248802,-54.063087,-59.386406,-80.0,-80.0,-80.0,-145.16989,185.94241,-38.032272,40.131195,-27.640142,22.280642,-10.350363,24.893105,-4.5315332,8.080639,0.62692267,-2.7864387,4.4384937,25.326,1
-9.883549,-11.382803,-16.089827,-10.965755,-15.721866,-16.868795,-19.7292,-21.288216,-17.655272,-14.715171,-17.948595,-19.184517,-18.391033,-23.229631,-25.732765,-25.421808,-25.615904,-29.460865,-31.200321,-31.498844,-34.296635,-32.204163,-32.00917,-33.78173,-35.412605,-37.100613,-40.246414,-43.59964,-42.7843,-45.932465,-48.25734,-49.812954,-50.776306,-50.48306,-51.774696,-54.897484,-59.406708,-80.0,-80.0,-80.0,-140.94562,191.26277,-44.782665,37.97552,-23.788624,19.674847,-7.5964947,25.706854,-8.662584,4.126128,-2.1692116,-7.275311,-2.549878,25.353,1
-11.475201,-13.020054,-18.976503,-14.994329,-16.789738,-20.85784,-19.627502,-23.093475,-20.418472,-19.405361,-18.564373,-22.755058,-25.407267,-25.09222,-26.993383,-30.582254,-27.175232,-30.473536,-32.059166,-28.647514,-33.312027,-33.172764,-34.751694,-36.44511,-35.609085,-38.302525,-41.07396,-43.604675,-41.42289,-42.04831,-45.033268,-51.115105,-50.828465,-50.295834,-50.952156,-53.17685,-58.5828,-80.0,-80.0,-80.0,-150.45128,178.46477,-41.9989,43.397152,-22.236162,22.231731,-12.65363,20.780117,-3.128727,9.625813,-5.900023,-0.8990238,1.2668294,25.38,1
-7.5641794,-11.739862,-19.748129,-15.820715,-19.215965,-21.710098,-16.62445,-21.79869,-16.556902,-12.984077,-20.125248,-23.292377,-23.880838,-19.650003,-23.654749,-29.146233,-29.193907,-30.28287,-29.610302,-31.944046,-35.834923,-36.068684,-35.484535,-34.12361,-35.46902,-37.41306,-39.49921,-41.96638,-42.015484,-44.08461,-45.993504,-46.407715,-47.79677,-49.260773,-51.4535,-55.482582,-59.15313,-80.0,-80.0,-80.0,-145.2585,180.30396,-42.962128,39.03167,-31.53436,24.260769,-8.1752615,22.262753,-4.296721,10.619029,6.5106907,-2.0300891,2.5603943,25.407,1
-7.6087904,-8.780352,-16.071262,-16.539085,-20.844866,-19.973478,-20.890812,-17.839762,-16.248196,-17.110556,-19.173857,-19.480381,-22.87092,-26.509066,-30.506174,-31.375229,-26.802126,-25.571644,-28.07751,-29.144655,-34.410572,-35.420586,-33.771027,-37.349125,-38.455334,-36.464233,-40.077568,-43.36741,-41.55858,-43.789474,-45.007385,-47.582497,-51.781918,-50.38578,-50.541767,-53.685295,-57.032692,-80.0,-80.0,-80.0,-144.36812,182.13399,-40.78756,41.37777,-23.655903,23.68943,-13.44066,21.569262,5.200508,21.422995,-2.0869262,-6.0239124,-1.8503551,25.434,1
-10.67783,-11.903058,-14.857602,-10.594979,-19.606964,-21.618288,-18.428185,-17.375359,-17.132751,-18.24913,-21.269531,-23.214579,-24.431625,-25.536423,-27.3781,-26.293226,-30.28318,-28.683315,-30.157543,-30.471523,-35.02249,-32.939598,-33.10724,-34.23938,-35.337727,-35.4895,-39.510128,-44.042324,-44.110207,-43.75672,-43.279034,-46.224487,-50.05282,-50.462227,-49.934288,-52.858856,-58.441162,-80.0,-80.0,-80.0,-142.1775,181.56526,-40.728466,44.57219,-25.627743,21.940342,-14.178307,22.326939,-5.010952,10.019346,5.583066,-1.7606032,-3.2536247,25.461,1
-10.114985,-10.730976,-15.692854,-17.391317,-18.340258,-19.310217,-22.504568,-23.197819,-18.332506,-17.171984,-20.177622,-23.894331,-25.930046,-21.919287,-30.293705,-32.71594,-28.487991,-27.764713,-30.332762,-29.595322,-33.505104,-34.498085,-35.022953,-35.208805,-36.021095,-38.50988,-40.19664,-42.564987,-44.80063,-48.216854,-46.72518,-46.593666,-47.000195,-49.615627,-50.71309,-54.15705,-57.990234,-80.0,-80.0,-80.0,-151.41739,178.45229,-37.21543,45.4613,-19.73912,25.367683,-15.434233,25.408209,-0.64610976,13.843311,0.74446285,-11.4512615,1.1768997,25.488,1
-6.6006546,-8.719785,-13.73859,-12.9590025,-19.701195,-17.505344,-19.609919,-19.090214,-17.092821,-16.064686,-17.262695,-19.952728,-21.100426,-24.491175,-27.778095,-28.13476,-28.385096,-28.81389,-33.583847,-33.557823,-35.4084,-34.18238,-35.334846,-35.202717,-37.5345,-39.480072,-41.76741,-44.400173,-44.69339,-46.844925,-47.728985,-49.04435,-49.590363,-50.46062,-49.986313,-54.467014,-59.390762,-75.67144,-80.0,-80.0,-146.75151,190.41031,-32.27777,36.24369,-27.001019,21.587715,-10.256863,29.247684,-3.326251,10.79068,1.9075208,-4.179664,-2.9913278,25.515,1
-8.222609,-10.230987,-17.635653,-15.582825,-22.236582,-16.889982,-16.762407,-19.220665,-17.498634,-13.18447,-19.726831,-20.310387,-23.79596,-27.573322,-25.52317,-30.675379,-27.329708,-29.980495,-30.531374,-32.29512,-32.85681,-32.819336,-35.17369,-31.391815,-33.861206,-38.836723,-40.350227,-42.626793,-42.733498,-43.550232,-45.770332,-47.354073,-50.97307,-50.658478,-51.092743,-54.61658,-59.09542,-75.59176,-80.0,-80.0,-145.32587,180.9979,-42.00776,43.204536,-25.030657,16.898943,-12.767553,24.213402,0.35359442,13.920214,2.9710813,2.4965196,0.2617277,25.542,1
-10.531778,-10.590869,-14.778959,-17.78033,-21.35204,-19.240427,-19.022888,-21.49318,-16.835985,-16.522926,-18.933983,-21.736244,-24.16546,-25.848001,-29.351116,-26.863695,-28.453802,-28.93624,-29.641869,-29.437122,-32.612392,-33.937885,-34.23835,-34.37314,-34.21081,-37.325283,-39.67605,-44.080902,-42.975086,-43.18502,-44.7827,-46.21174,-48.641193,-49.77919,-49.531242,-52.90274,-59.869377,-80.0,-80.0,-80.0,-142.8009,179.5464,-42.614822,42.828217,-26.512386,24.685768,-13.323514,25.95523,1.0759512,12.943304,5.179709,-4.631939,-1.9850332,25.569,1
-9.715046,-11.375067,-13.215212,-14.9707,-17.10218,-23.264574,-19.236198,-17.570404,-15.669741,-16.862528,-20.804474,-24.541832,-28.443132,-25.826029,-26.83157,-27.314909,-28.373833,-30.275719,-30.269882,-31.810436,-31.50138,-34.201714,-33.540012,-35.100227,-36.5287,-38.54782,-40.312386,-42.72508,-45.265053,-46.273216,-46.07341,-48.18419,-49.85087,-51.32061,-52.78491,-55.65651,-59.16089,-80.0,-80.0,-80.0,-148.45535,184.75688,-40.400093,44.88497,-18.59947,20.63556,-15.412225,20.847744,-1.3660021,13.229275,7.812127,-0.12844342,-3.678486,25.596,1
-5.4900723,-5.7549458,-13.003914,-12.788696,-16.166828,-24.062054,-18.474413,-20.537748,-21.734152,-18.67255,-19.799133,-23.065252,-28.235998,-27.159668,-24.029697,-29.44794,-28.996073,-29.362091,-30.804077,-33.43978,-32.84648,-32.69584,-33.385536,-34.50374,-34.862503,-36.14494,-39.624317,-40.914368,-42.688152,-43.407753,-46.259228,-47.174965,-47.492653,-48.259247,-48.94773,-53.217606,-58.505127,-80.0,-80.0,-80.0,-141.0532,180.21217,-35.80577,54.200714,-19.12643,27.854832,-10.987202,26.221304,-4.1724696,11.490122,3.5563939,-5.1102324,-1.5454156,25.623,1
-8.380163,-8.408169,-15.407817,-15.00531,-17.637743,-21.079962,-22.210787,-17.5094,-17.616077,-17.283464,-23.416462,-22.296389,-22.495861,-23.563736,-25.156193,-25.46384,-28.788696,-28.971983,-29.706827,-31.762806,-32.937706,-35.019035,-33.999542,-37.248993,-36.86123,-39.198036,-40.21328,-43.569084,-43.014446,-45.969322,-46.872288,-46.60456,-47.753212,-49.188763,-51.047577,-54.397476,-58.246643,-80.0,-80.0,-80.0,-143.73096,184.04892,-38.27767,41.37403,-21.337244,30.216595,-12.436274,21.219967,-4.6520348,11.71429,5.4015274,-0.9910718,1.6315912,25.65,1
-11.837177,-9.723497,-18.489712,-16.659847,-16.396862,-18.710817,-18.533785,-19.170454,-17.234035,-13.543704,-20.458273,-23.577854,-25.444855,-24.28546,-26.5934,-26.797066,-28.386414,-31.7836,-29.300817,-30.543259,-32.745853,-34.272003,-34.70149,-35.19588,-38.10712,-40.455437,-43.163284,-45.00952,-46.21546,-45.63011,-44.928383,-45.789124,-49.817345,-49.27324,-50.77307,-55.05845,-58.0792,-80.0,-80.0,-80.0,-148.26025,183.70703,-39.08562,35.490982,-25.435947,22.654842,-21.913391,21.340641,-1.1488776,7.720786,5.7406373,1.8471076,0.25625694,25.677,1
-9.452245,-10.137323,-10.779486,-12.78718,-19.244867,-21.427723,-23.78107,-23.337292,-16.402546,-15.017366,-18.564482,-19.395956,-24.041525,-22.888868,-25.204151,-26.388916,-30.213106,-27.174213,-30.075378,-32.225372,-34.113472,-31.57788,-32.406105,-35.356346,-35.793777,-37.620834,-42.112625,-43.20736,-43.921402,-45.57223,-46.185375,-48.78949,-50.778786,-51.90898,-53.533386,-53.37879,-56.040276,-80.0,-80.0,-80.0,-145.33754,185.84785,-42.401604,38.82195,-19.062126,24.90744,-5.4279265,28.102734,-3.4839063,7.272785,-3.97897,-5.7417755,-9.780042,25.704,1
-6.1177673,-7.7308617,-11.5332575,-12.159019,-12.35281,-20.325138,-18.928719,-19.741463,-21.97107,-21.62465,-23.04998,-19.713037,-22.350021,-24.738892,-26.512274,-24.846687,-29.497547,-27.58358,-31.652542,-32.93722,-34.42721,-33.61532,-33.52072,-34.787243,-35.660477,-39.17527,-40.795715,-42.199207,-43.56344,-45.787262,-45.657936,-46.21824,-48.66156,-47.9597,-48.255203,-53.6847,-58.330185,-80.0,-80.0,-80.0,-140.27686,185.66342,-33.908638,46.608635,-19.501936,30.611542,-12.828875,22.980255,-11.868459,2.4477167,-0.09355898,-4.3135004,0.37307435,25.731,1
-9.06202,-10.692855,-13.817567,-15.185064,-17.771824,-21.23018,-24.355413,-23.12628,-17.101751,-18.385956,-22.203672,-23.668245,-27.76339,-25.703133,-27.068703,-28.23143,-27.110643,-29.26936,-30.43668,-31.979317,-33.873344,-31.344387,-32.247215,-37.028652,-35.0598,-37.34803,-41.261513,-44.271065,-43.75226,-43.868187,-46.07888,-47.255074,-49.868065,-50.087296,-52.189423,-54.950455,-59.235405,-80.0,-80.0,-80.0,-149.84062,180.90201,-40.85927,47.30876,-16.377388,25.51117,-11.792775,22.62511,-1.1023747,10.594456,3.1101003,-3.1671858,-6.5301375,25.758,1
