Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,timestamp,class_id
-32.877792,-23.584106,-17.369469,-19.657852,-26.701096,-21.39415,-14.610671,-17.472605,-24.047546,-20.999084,-22.574726,-19.117054,-13.4935055,-12.656182,-13.339611,-20.58472,-20.472557,-22.331589,-24.543083,-25.845108,-25.120693,-27.12527,-27.778301,-26.764595,-29.957195,-32.945667,-33.204956,-36.664963,-38.603836,-35.11118,-35.799232,-36.370644,-38.83257,-39.04732,-40.077484,-40.985016,-45.397312,-63.35578,-80.0,-80.0,-248.25908,131.2864,-85.69177,21.772781,-50.17549,36.0076,-31.03402,21.025366,-33.40263,-6.7629976,-7.6852493,3.1162033,1.443408,22.329,2
-36.135464,-28.215649,-19.609196,-20.255226,-25.624916,-24.885408,-21.493515,-20.473385,-25.861032,-22.10775,-17.64568,-19.400192,-18.766819,-19.395527,-19.398869,-18.127129,-15.204414,-19.70911,-22.169838,-23.514248,-23.602808,-24.71315,-23.720587,-26.057232,-29.764095,-36.14891,-36.03407,-32.05003,-32.319363,-31.169079,-32.513,-35.217834,-35.19493,-36.22986,-36.201515,-38.688965,-41.225273,-50.4686,-80.0,-80.0,-242.97969,106.672,-90.51843,20.21,-48.67836,40.596096,-43.098774,17.858303,-27.726385,1.2842473,-17.369558,2.8579535,-17.940514,22.356,2
-34.192886,-23.653778,-20.394102,-18.98949,-20.577152,-15.42602,-15.744305,-18.75588,-19.648998,-19.802332,-23.531422,-20.307323,-15.025574,-13.796688,-21.941357,-19.847683,-19.847874,-21.735447,-23.336164,-28.132149,-29.174881,-29.341312,-20.938957,-19.206722,-26.188972,-27.049274,-32.41925,-33.292023,-31.778019,-33.294945,-32.578552,-32.750412,-31.450935,-33.550034,-34.1151,-36.751987,-41.57912,-56.147816,-80.0,-80.0,-231.04604,110.15751,-81.80516,31.088507,-60.982475,27.86212,-44.99562,18.989504,-46.413464,-3.955967,-8.579448,-3.251845,-10.258738,22.383,2
-31.305088,-22.579983,-22.942608,-24.706665,-27.34172,-17.56854,-15.262865,-19.078358,-22.723408,-17.772507,-15.292894,-15.792248,-14.163738,-16.227112,-18.771053,-21.950668,-18.977798,-20.690084,-18.10381,-21.249374,-26.795097,-28.605694,-27.193653,-24.491274,-29.353115,-30.72855,-31.690125,-31.661682,-33.661045,-33.03065,-32.346333,-31.038757,-35.532932,-37.841793,-38.50818,-39.378468,-42.249565,-69.69063,-80.0,-80.0,-235.99232,121.77083,-89.87233,27.49678,-58.366714,36.6294,-35.269493,20.934639,-19.056444,7.033513,-9.208877,-4.9322243,1.6256523,22.41,2
-24.191525,-16.27871,-14.995154,-16.24847,-21.801493,-11.592383,-12.194448,-14.377731,-15.492103,-18.761581,-20.266144,-17.981981,-15.248614,-15.708586,-18.365746,-18.329601,-19.98518,-22.34798,-22.35977,-21.364326,-22.884022,-25.780933,-22.140148,-24.453869,-31.192982,-31.541298,-29.278164,-34.16704,-34.315754,-35.018116,-36.58968,-36.088276,-36.506107,-38.2728,-38.196472,-39.48728,-44.49211,-80.0,-80.0,-80.0,-225.76706,144.3438,-79.40617,33.84905,-47.67347,29.502275,-42.781197,18.304316,-27.777008,0.76101667,-8.707077,2.643183,3.8773983,22.437,2
-33.678787,-25.538895,-24.54028,-26.087841,-24.631779,-22.195992,-15.485028,-12.942806,-18.016113,-16.780016,-14.998173,-15.696309,-12.795038,-15.688135,-21.906393,-14.088605,-11.736566,-21.97433,-21.091215,-23.058044,-24.076115,-26.307522,-29.616402,-31.228016,-30.907967,-30.41021,-30.651398,-30.843636,-28.857212,-31.008587,-34.20756,-33.503235,-37.545174,-41.65401,-40.1089,-40.252728,-43.261177,-69.4893,-80.0,-80.0,-236.47859,128.6334,-95.55327,18.549961,-65.53676,31.202991,-31.600092,9.212632,-14.52404,14.481293,-11.921971,2.4927564,-3.1617785,22.464,2
-29.318989,-24.042542,-23.396381,-20.126453,-22.58471,-21.453129,-21.625923,-22.371084,-14.598934,-14.730671,-15.876599,-20.189663,-19.560745,-15.685964,-21.602879,-17.461786,-15.746979,-17.631561,-21.135746,-25.231817,-26.5247,-28.199783,-25.004307,-24.720493,-27.09019,-28.649868,-29.994709,-27.40141,-27.72556,-29.35743,-31.028,-31.877327,-36.33463,-33.54553,-33.80297,-39.133034,-40.818546,-66.262665,-80.0,-80.0,-229.99654,112.544205,-92.33786,35.375744,-59.53354,39.39656,-33.232716,16.88779,-23.805027,12.998818,-8.453046,-8.537333,-15.143229,22.491,2
-35.366135,-27.363552,-25.50734,-20.310265,-17.578762,-23.275244,-20.597176,-20.810352,-21.447018,-20.076971,-19.300377,-19.456118,-18.162102,-17.486782,-13.935146,-18.244987,-14.596878,-17.243595,-23.03872,-22.454174,-24.00991,-25.002132,-21.889477,-22.573841,-26.808731,-29.802734,-30.056797,-26.96724,-28.596401,-32.598885,-34.690178,-33.78952,-35.15489,-38.93339,-37.400787,-39.585896,-46.63846,-75.48255,-80.0,-80.0,-235.89026,113.05904,-106.81874,29.471256,-55.419933,31.540663,-34.581795,12.720411,-30.624153,0.6803368,-10.33724,-2.2380054,-6.989189,22.518,2
-28.938358,-21.387428,-24.553453,-23.16835,-24.176105,-22.131653,-15.568847,-16.759161,-18.551996,-18.94582,-16.773838,-14.361227,-17.222515,-20.18662,-19.488918,-19.388187,-18.432928,-17.312489,-21.502777,-22.698185,-25.87283,-26.301594,-25.405577,-28.06652,-30.647438,-30.824375,-29.63253,-33.482624,-35.975464,-33.92888,-33.388824,-33.47057,-35.67558,-38.582176,-38.6696,-39.820194,-39.967678,-47.485523,-80.0,-80.0,-232.4228,123.25218,-83.70569,21.258316,-53.09448,32.27322,-38.455097,22.10999,-20.232513,15.284197,-8.488663,0.79758453,-8.337719,22.545,2
-27.823017,-23.152258,-24.042336,-17.2827,-16.234135,-19.379963,-14.562489,-17.404795,-18.003094,-18.525024,-21.798496,-17.89709,-16.600016,-18.028414,-17.389412,-17.96249,-18.53323,-22.47269,-21.521736,-22.82315,-24.35311,-26.790424,-26.429066,-29.870693,-31.020401,-32.134483,-34.22758,-34.857616,-37.29477,-37.778652,-38.621452,-38.07199,-38.998844,-39.19625,-38.809875,-41.661766,-48.500805,-76.38891,-80.0,-80.0,-243.92567,142.10017,-84.795265,22.27235,-48.279854,29.465218,-42.814377,13.400318,-28.729122,0.6165935,-8.749825,-4.2058935,3.23272,22.572,2
-37.568966,-27.029137,-27.48293,-24.530607,-26.070179,-22.960566,-21.423618,-16.836845,-16.87017,-15.144815,-17.659924,-17.699436,-16.116566,-15.687476,-16.642715,-23.363884,-21.813,-22.60334,-25.456959,-29.206875,-28.228226,-30.439297,-29.10196,-29.185616,-27.781696,-30.289799,-28.381542,-31.525578,-38.245594,-37.139053,-37.63089,-37.557163,-38.95169,-37.392853,-37.966755,-40.728092,-44.075623,-72.45533,-80.0,-80.0,-254.3431,122.52491,-88.75433,15.104831,-67.4538,21.502373,-30.740387,23.914444,-29.99202,11.13475,-7.192849,-7.007902,1.144697,22.599,2
-30.765873,-27.570858,-23.07879,-20.144531,-21.956192,-16.95311,-16.28299,-17.341227,-23.428429,-18.984236,-16.514854,-14.423142,-19.794682,-16.513859,-18.45325,-17.544487,-16.80426,-19.659882,-22.799759,-26.481785,-27.90171,-29.613846,-28.108532,-29.583889,-31.845589,-32.183125,-31.643028,-32.824566,-30.683384,-29.608803,-30.155079,-34.879623,-35.66628,-34.95498,-36.852016,-38.008434,-41.467052,-53.895733,-80.0,-80.0,-233.09702,118.68034,-78.071014,22.285519,-62.472893,40.37853,-38.148453,11.847197,-29.490814,7.289423,-15.045007,2.4085858,-9.5703745,22.626,2
-30.34385,-25.428026,-11.440458,-15.8796215,-20.114326,-16.734035,-16.672842,-22.0205,-21.337116,-24.07396,-21.903446,-15.632589,-18.35678,-19.038435,-18.466518,-17.220982,-16.323685,-18.557707,-22.238585,-20.783115,-20.594393,-23.643372,-29.641735,-27.292774,-29.659012,-34.296875,-34.4192,-33.025177,-31.945133,-29.591099,-31.403854,-34.266804,-38.57944,-39.167957,-39.516132,-42.081985,-46.135235,-59.674522,-80.0,-80.0,-234.41183,129.2066,-85.15057,31.866009,-44.40728,41.70957,-39.589466,5.549528,-23.538334,-1.0862011,-17.401142,2.8438241,-8.165728,22.653,2
-37.11029,-28.529675,-20.840317,-22.127377,-26.949047,-24.644342,-16.715265,-19.933708,-24.305904,-17.873405,-16.79642,-14.358246,-15.365801,-17.114235,-9.739441,-12.519378,-14.571266,-20.279339,-21.959972,-23.917355,-30.298157,-28.377888,-25.574203,-26.293488,-28.89558,-31.15662,-32.82827,-33.054085,-33.351284,-34.674736,-36.67381,-36.635662,-38.803234,-38.84514,-39.784115,-40.964764,-46.098698,-70.895454,-80.0,-80.0,-244.91924,125.63838,-101.39733,11.25976,-58.791412,37.22412,-25.952534,15.617207,-34.467953,1.1104228,-5.666572,-4.7283487,-10.1573105,22.68,2
-29.637474,-24.015747,-19.154785,-20.551556,-21.89267,-18.999735,-16.289179,-17.031044,-17.062918,-14.725131,-15.807253,-11.700438,-14.281368,-14.5984,-13.993622,-14.414419,-14.811091,-20.756474,-22.786022,-24.32977,-30.431908,-29.28162,-26.162956,-28.271694,-25.93002,-28.957779,-32.857964,-31.842823,-30.474045,-32.732483,-35.06353,-36.64277,-35.088623,-33.095394,-31.476856,-37.7799,-42.764645,-60.157597,-80.0,-80.0,-223.09529,126.25644,-84.89787,14.762186,-67.19846,35.609653,-33.08004,21.669804,-38.028202,10.382703,-8.160128,-2.5157003,-5.823408,22.707,2
-36.552925,-33.868233,-30.646416,-27.549389,-25.713146,-21.324612,-21.659023,-24.298737,-20.408474,-20.333344,-22.343908,-19.72771,-21.101244,-22.634483,-21.942474,-23.167873,-20.393227,-21.8653,-25.046417,-27.713501,-31.030266,-33.380707,-30.88134,-31.585026,-29.420418,-30.517418,-30.063995,-33.32791,-35.7087,-35.506367,-37.081886,-39.19483,-42.482338,-41.18653,-40.272427,-42.27512,-46.03673,-58.014362,-80.0,-80.0,-270.42255,111.635345,-85.84866,21.396065,-57.696564,22.516443,-29.716465,10.462145,-30.258957,16.80491,-11.252541,-3.7006698,-4.509736,22.734,2
-37.007435,-25.134972,-20.813107,-20.969059,-22.103092,-24.470488,-22.002048,-16.821882,-11.758865,-11.880213,-16.779434,-16.432661,-17.971676,-16.943403,-17.273403,-17.381618,-19.681293,-23.08086,-23.728237,-24.494926,-24.93684,-26.239166,-22.39737,-25.007378,-28.359505,-30.04884,-29.493385,-32.895813,-32.044647,-32.525974,-34.04756,-35.182083,-35.869274,-34.869514,-34.82052,-37.785854,-42.54334,-60.46903,-80.0,-80.0,-231.1855,117.14191,-90.41957,19.131554,-66.77034,24.445984,-39.81569,25.828297,-27.549332,8.554491,-10.593149,-2.9312398,-14.945999,22.761,2
-31.427979,-20.766205,-16.807873,-14.714777,-15.360372,-15.217869,-15.951539,-17.549692,-19.899878,-20.300762,-15.395955,-16.528576,-14.258993,-12.70652,-11.350408,-10.404727,-6.616479,-7.522119,-12.608917,-22.864109,-24.041279,-28.83844,-25.31491,-24.535204,-26.53635,-28.863209,-32.191704,-32.487713,-32.327015,-33.235607,-32.615498,-34.102554,-37.418896,-37.107918,-37.213608,-40.817345,-44.65841,-75.229706,-80.0,-80.0,-212.3742,140.20616,-102.314095,17.22865,-51.47555,44.370094,-39.507965,-3.2799408,-44.878056,-1.1394233,-8.478811,-14.649027,-16.452616,22.788,2
-31.470196,-17.65369,-18.72725,-16.839874,-24.2799,-19.989128,-13.588701,-14.187729,-16.91048,-19.609749,-18.336388,-12.617281,-16.727554,-16.629894,-16.217232,-14.533937,-14.8931675,-17.328434,-19.780697,-19.315784,-23.76559,-23.068512,-26.245644,-28.542732,-29.304138,-29.464996,-27.1305,-29.520267,-35.61536,-33.883873,-33.644405,-33.76973,-37.370277,-33.9369,-31.344791,-36.045998,-42.79465,-65.54268,-80.0,-80.0,-219.0385,129.82657,-90.512985,24.747074,-51.441498,39.492622,-41.386772,18.7569,-31.477022,13.903294,-8.938481,-3.60759,4.4439154,22.815,2
-33.247482,-31.491901,-30.06004,-20.4045,-23.49564,-24.714066,-22.620884,-22.011778,-22.573196,-23.31569,-19.06438,-14.991911,-18.852736,-18.577103,-18.847172,-19.407415,-18.522606,-20.423952,-21.40992,-25.918915,-24.243717,-25.942646,-24.190422,-24.448212,-30.401848,-29.795208,-27.594204,-31.648296,-34.36649,-31.42125,-33.375053,-36.53578,-35.059196,-35.24741,-35.271004,-39.22484,-46.31651,-80.0,-80.0,-80.0,-245.02026,110.55511,-100.093094,27.639526,-56.482723,35.817028,-35.58223,20.393347,-27.739351,2.3771284,-9.113958,-5.393238,3.1822176,22.842,2
-30.249557,-25.37442,-28.541588,-28.304073,-22.47874,-22.014128,-16.942993,-21.654871,-19.90121,-22.044666,-20.251808,-16.586754,-13.946165,-12.261797,-15.499655,-22.051617,-25.019346,-24.47842,-27.368954,-27.986477,-27.934978,-29.481659,-32.211575,-30.928787,-32.742596,-34.724136,-35.442448,-35.31442,-33.172153,-32.12017,-32.915493,-37.736298,-39.39314,-40.541466,-40.69533,-42.193474,-47.435234,-76.02499,-80.0,-80.0,-261.65933,125.045395,-83.13645,18.283577,-66.67925,34.04649,-26.254951,15.977465,-23.32257,-5.007561,-11.243736,9.975685,6.053182,22.869,2
-35.548958,-26.69027,-18.03778,-16.13099,-17.403948,-18.255249,-21.785595,-25.013424,-25.511395,-22.95561,-26.097225,-19.909382,-18.754868,-17.24282,-21.48671,-22.269775,-20.448524,-22.499187,-26.918129,-25.130672,-23.580696,-26.136826,-27.379032,-30.77198,-32.40291,-31.701397,-31.551968,-33.432865,-34.089516,-33.260117,-33.856983,-34.839626,-36.83946,-36.230305,-34.257812,-36.81833,-41.3228,-72.27639,-80.0,-80.0,-250.20894,113.82639,-77.466835,35.544098,-48.108055,40.179752,-43.303757,12.473042,-39.1715,-7.457738,-24.22512,-4.76818,-0.8492291,22.896,2
-29.533527,-20.737865,-17.374273,-20.829811,-23.388136,-21.69765,-21.670448,-21.950672,-21.277855,-14.920808,-17.704914,-20.431957,-14.80362,-13.53066,-20.623205,-20.728249,-16.645367,-18.726269,-19.88302,-22.977634,-22.764275,-23.544533,-26.481236,-27.950008,-28.709335,-30.387344,-28.821766,-28.65009,-31.531818,-33.138054,-32.368675,-34.54973,-35.15518,-35.469963,-35.626064,-38.03831,-43.923103,-80.0,-80.0,-80.0,-230.91084,121.78638,-89.92621,33.100876,-51.704376,40.707596,-35.849174,22.290405,-20.814985,6.9654126,-16.337866,-10.191472,-2.4997797,22.923,2
-34.62155,-26.380322,-21.375267,-21.571491,-24.718739,-18.624298,-9.073152,-11.458139,-19.060371,-18.888561,-17.917297,-17.464188,-22.53447,-19.514645,-17.226974,-26.7765,-25.073864,-24.582737,-23.927761,-24.476086,-23.649994,-28.050133,-29.735664,-32.67574,-33.964897,-34.11451,-35.79168,-36.285007,-34.823204,-34.738483,-40.571175,-40.340458,-39.201984,-40.30836,-40.1363,-41.05268,-44.553417,-69.779106,-80.0,-80.0,-257.60645,136.13762,-75.52311,21.048336,-56.123234,19.090271,-46.405914,14.205213,-20.398207,9.071476,-15.540035,1.9958758,7.513677,22.95,2
-40.699215,-29.337822,-25.338829,-19.044445,-18.868143,-15.493545,-12.2593155,-19.84634,-21.891922,-17.617378,-19.54824,-13.483158,-14.795544,-18.386238,-20.65989,-18.125,-17.470118,-19.314772,-20.465134,-20.599308,-24.130665,-27.855366,-23.336779,-24.679836,-26.706436,-29.725704,-30.496307,-31.676273,-31.578003,-33.890453,-32.813736,-33.755657,-33.94217,-38.460102,-44.55247,-36.896877,-39.140366,-65.242516,-80.0,-80.0,-234.80144,121.442505,-99.85513,24.219004,-60.27967,20.975922,-44.218628,5.341858,-30.907545,-2.8767405,-16.507996,-5.3866367,-9.543374,22.977,2
-36.11923,-24.666622,-20.699385,-23.827456,-17.091345,-13.886961,-12.351086,-23.406593,-21.519695,-14.543957,-15.693877,-17.477798,-15.463362,-13.770365,-10.950237,-19.36111,-23.874762,-16.880953,-20.540977,-21.240046,-23.280903,-26.54388,-27.879936,-28.346775,-26.696766,-26.73764,-31.81802,-32.166096,-29.508247,-30.502602,-28.680515,-31.02768,-34.90856,-34.7814,-36.225235,-38.962105,-42.60665,-69.16971,-80.0,-80.0,-226.29672,121.24623,-90.65521,26.613455,-67.5962,34.554775,-40.56019,13.021833,-29.525684,-6.288648,-18.739056,-4.5582695,1.4716635,23.004,2
-25.431467,-17.241339,-15.41316,-18.671814,-20.577126,-16.838081,-17.441124,-17.924099,-17.650318,-22.84732,-24.572842,-20.332825,-19.289688,-14.154476,-16.766588,-17.966158,-15.248297,-14.691619,-19.192543,-19.514606,-19.61685,-25.395733,-28.630215,-26.644878,-26.733826,-30.235336,-29.296406,-28.96828,-28.984787,-30.405983,-31.796688,-30.66711,-33.182236,-32.63493,-33.681957,-36.132233,-40.56975,-70.16126,-80.0,-80.0,-215.70996,122.41705,-87.65892,38.84014,-49.152172,49.485924,-44.661995,8.417039,-30.180614,7.6036415,-10.710837,-3.2893584,2.4678469,23.031,2
-36.996315,-26.409649,-16.241013,-16.090115,-24.243843,-16.81385,-18.17629,-22.486485,-24.296944,-20.438858,-22.715199,-20.565517,-13.951349,-15.162727,-15.228531,-19.130043,-17.83155,-16.33268,-19.667555,-22.453854,-22.920345,-28.278046,-27.78584,-29.36137,-29.208134,-27.468945,-27.003613,-34.058506,-35.258217,-31.415546,-35.984573,-34.62945,-32.497883,-32.966835,-33.900803,-37.116917,-41.83109,-63.17976,-80.0,-80.0,-235.46721,113.80357,-90.28105,23.667957,-50.856407,41.81327,-44.112984,13.1453285,-44.711834,0.6222076,-15.281502,-11.538891,1.956106,23.058,2
-34.093212,-25.069164,-22.528267,-19.131824,-20.19933,-25.17576,-20.035082,-20.457802,-17.208347,-13.156879,-13.901319,-14.783585,-17.805798,-16.932701,-17.646904,-23.363071,-23.737003,-25.365982,-21.773548,-22.15717,-25.509995,-27.97773,-25.982807,-25.878315,-27.785358,-30.327541,-32.701275,-33.6936,-33.59868,-33.195713,-34.099174,-33.327206,-34.134212,-36.259945,-35.979614,-39.520683,-39.85003,-48.45784,-80.0,-80.0,-233.2563,118.084435,-80.48845,22.695293,-61.642525,28.104149,-38.26642,31.130142,-21.021343,6.1358366,-17.590958,-5.5067196,-11.2644825,23.085,2
-27.169712,-20.343529,-23.385174,-18.302105,-19.125961,-25.774906,-17.16011,-10.81326,-15.648706,-21.107828,-20.869442,-16.82751,-18.856266,-17.044296,-14.824654,-21.030548,-22.875963,-22.616684,-24.064228,-27.15987,-26.317669,-31.911701,-30.922707,-29.964348,-31.259647,-34.746925,-35.27507,-34.209896,-32.68481,-32.591496,-34.428234,-36.282955,-35.47118,-39.010563,-40.804985,-41.408844,-43.701378,-60.140488,-80.0,-80.0,-246.35065,134.03662,-73.011,27.096771,-58.264236,38.646652,-32.89473,13.811329,-20.898582,6.535839,-4.112715,6.659855,-0.4351802,23.112,2
-32.066963,-23.50938,-22.120152,-25.028412,-26.960548,-21.735855,-15.368092,-22.229874,-21.146355,-19.88853,-21.68478,-20.742914,-21.951298,-23.224342,-24.805954,-20.769917,-19.737356,-22.130085,-19.943958,-27.2821,-25.647728,-26.764412,-26.911667,-28.867447,-31.906685,-32.693165,-32.135677,-32.578487,-30.159748,-31.279495,-33.840206,-34.19255,-34.908752,-37.012394,-37.489185,-40.24038,-45.29388,-67.74363,-80.0,-80.0,-250.3124,113.98512,-83.677,36.5524,-54.205414,38.135757,-38.867317,16.835052,-14.953493,11.248943,-6.775367,-2.596265,-4.8304057,23.139,2
-35.58357,-28.333843,-23.596622,-19.345642,-23.940166,-27.221142,-26.51598,-22.049892,-19.618069,-15.176247,-17.949879,-16.088879,-18.354443,-17.727531,-21.543385,-23.219051,-23.064068,-23.917423,-23.870342,-27.08928,-31.279953,-29.546799,-27.077724,-26.291912,-26.860203,-25.724163,-29.720013,-32.859207,-35.224033,-36.0851,-37.215816,-37.92248,-39.300533,-40.332317,-38.528305,-39.425545,-44.677803,-64.2543,-80.0,-80.0,-255.88719,117.58996,-89.61717,28.057194,-57.73201,24.201832,-23.11175,28.716032,-27.567638,10.179163,-12.657938,-16.278122,-11.508862,23.166,2
-27.592804,-22.888485,-23.04021,-19.76955,-20.755196,-14.114069,-8.758553,-9.774023,-13.097136,-20.430971,-23.47216,-12.397226,-9.5451975,-11.158974,-13.3659,-18.732704,-18.873028,-21.151634,-21.422485,-23.003338,-24.153015,-27.293537,-29.074646,-28.618908,-30.994987,-31.853683,-34.26609,-32.22692,-32.345695,-32.660294,-33.537697,-34.48505,-34.89084,-34.35007,-36.559532,-39.39764,-44.062412,-57.821537,-80.0,-80.0,-220.94829,135.60165,-79.615166,17.663197,-63.657383,35.148098,-43.64299,12.490708,-31.30086,2.3735194,-9.234644,12.545336,13.96833,23.193,2
-36.130527,-22.059904,-23.657997,-25.710442,-20.643793,-19.27586,-20.155876,-15.124298,-17.059752,-17.963987,-17.706581,-16.26721,-18.620937,-14.920281,-17.294744,-21.172,-16.702368,-16.936975,-21.057693,-21.441635,-22.419022,-20.924335,-23.357683,-29.005795,-30.068047,-29.896465,-28.2286,-30.443188,-33.436234,-32.823536,-35.845592,-34.67673,-35.653885,-37.419575,-37.770752,-40.005966,-45.98289,-80.0,-80.0,-80.0,-231.78307,124.521866,-99.619385,24.777359,-56.257835,29.040924,-42.29401,16.6059,-20.648623,6.6834874,-11.123941,-2.813746,3.2911634,23.22,2
-35.128365,-25.831383,-20.657398,-21.519733,-19.632889,-19.702656,-19.676792,-18.178364,-14.80068,-18.220507,-16.45839,-13.779116,-13.540038,-14.944946,-16.391205,-19.94209,-20.15932,-22.135761,-21.779388,-23.27861,-23.04042,-24.15247,-28.697407,-28.679031,-29.896389,-30.922848,-30.77007,-30.481655,-30.38424,-33.489864,-33.060993,-34.362972,-35.50512,-36.204247,-37.408855,-38.739643,-42.464893,-56.934196,-80.0,-80.0,-229.07445,121.24069,-88.264725,18.536877,-65.60181,29.6064,-38.064224,19.162409,-26.217373,3.0001736,-23.939838,-3.5736818,-3.9140315,23.247,2
-34.587788,-33.202637,-28.660797,-21.985832,-18.744747,-17.459492,-12.113876,-18.947357,-23.436104,-18.848492,-14.758686,-7.870536,-11.716303,-14.54641,-17.282465,-21.943546,-22.357113,-23.971748,-27.417328,-22.818718,-22.060207,-23.249586,-22.60845,-26.095835,-29.854374,-31.140472,-29.685314,-34.417953,-34.617165,-34.926487,-34.68916,-34.211803,-34.17238,-34.9824,-35.673923,-40.395847,-42.72571,-58.97942,-80.0,-80.0,-234.07716,118.625595,-89.144745,18.250412,-63.619583,24.425053,-41.33177,30.084146,-30.325039,-9.678218,-20.648283,1.7226119,7.967951,23.274,2
-37.09853,-31.245659,-21.88979,-23.151455,-20.446178,-19.639977,-15.284935,-17.714855,-25.439045,-17.837452,-16.20043,-19.32055,-22.905811,-20.015974,-21.213005,-21.279064,-15.847889,-16.237354,-18.921497,-20.42736,-21.192894,-27.542019,-30.777546,-28.317692,-31.327675,-32.71733,-28.89933,-31.575184,-34.918266,-33.919674,-34.54026,-34.371033,-34.92206,-36.27342,-37.078953,-39.446617,-45.49138,-68.91243,-80.0,-80.0,-243.13205,115.8256,-90.964386,24.996456,-50.964954,36.73532,-50.03914,6.648055,-23.968472,11.17258,-16.40873,-12.424969,-0.95286447,23.301,2
-35.127773,-25.927982,-12.226141,-15.284103,-16.625206,-21.196701,-18.38609,-18.212366,-12.806178,-18.197979,-18.713356,-15.420973,-16.05677,-15.3612995,-16.650032,-21.46688,-18.323727,-16.990387,-18.868763,-21.076153,-17.71347,-25.528862,-27.63137,-25.1101,-30.896717,-32.78915,-32.739124,-35.702156,-35.33281,-34.3478,-34.314896,-34.04435,-34.457157,-35.806187,-36.483734,-38.166862,-41.578102,-53.78391,-80.0,-80.0,-225.5477,126.8645,-84.3732,17.403091,-51.03888,34.06393,-50.627975,18.507397,-27.618269,2.9322977,-20.979986,-7.012888,-9.72328,23.328,2
-29.135159,-21.046112,-18.979246,-17.512133,-21.618397,-19.991766,-16.730568,-17.522488,-21.215294,-16.005365,-14.493748,-18.385788,-14.34957,-14.834033,-18.930958,-19.895782,-17.289215,-16.412657,-19.176073,-17.038221,-24.756386,-28.67334,-30.743042,-30.070454,-27.668388,-30.149033,-32.3728,-35.768948,-36.901245,-37.400394,-36.631496,-37.730515,-36.70912,-35.759323,-36.143772,-39.288147,-42.410866,-53.90234,-80.0,-80.0,-231.65239,131.40315,-82.426636,16.22905,-46.59346,35.98516,-42.667843,19.180403,-30.907715,12.419958,-17.05476,-11.6094475,-2.2155995,23.355,2
-33.401817,-26.642365,-17.756021,-16.351746,-21.45269,-18.43472,-16.262468,-19.39186,-15.796913,-16.570303,-18.90478,-17.20836,-15.30182,-17.36359,-18.684914,-22.3153,-18.424595,-16.315771,-18.444538,-20.94236,-20.042807,-22.501167,-21.14856,-26.402573,-29.494732,-32.10394,-33.668648,-36.157043,-35.715607,-38.464485,-37.084007,-38.34275,-37.322548,-39.316235,-40.811558,-42.06606,-41.67679,-51.090332,-80.0,-80.0,-234.32465,130.01123,-93.05504,17.709953,-40.817436,22.178318,-49.446392,19.556229,-26.083694,1.9899006,-19.357948,-1.8710761,-8.969311,23.382,2
-31.568588,-27.955013,-23.942242,-14.84424,-15.902719,-7.145002,-8.064547,-11.942439,-21.778912,-19.739967,-19.688923,-17.692396,-16.359291,-17.74667,-21.90178,-25.565361,-18.625568,-20.087568,-17.790718,-21.83134,-25.567778,-29.297184,-26.286503,-28.487366,-32.32007,-32.511215,-31.668938,-34.60868,-36.957756,-38.218346,-38.06364,-36.495132,-36.10185,-38.11608,-39.267967,-41.184456,-46.18597,-65.99109,-80.0,-80.0,-237.17355,140.69336,-76.14152,25.306057,-51.515015,20.80318,-55.304634,6.70498,-33.249367,2.437652,-14.5249195,-5.6361666,10.571758,23.409,2
-32.70825,-28.589733,-22.870718,-19.865461,-25.357677,-20.342064,-18.179752,-17.236917,-16.660492,-15.186024,-15.722832,-18.18945,-18.803905,-17.962097,-17.316847,-18.60073,-19.570602,-22.842339,-26.909676,-27.523407,-28.3695,-32.335133,-29.26912,-30.875679,-31.044796,-29.93309,-30.533031,-30.250626,-31.457607,-31.35199,-33.762398,-33.042095,-35.207848,-37.968624,-37.26745,-39.290146,-43.776283,-53.973812,-80.0,-80.0,-242.73816,115.705414,-78.97468,20.15385,-73.16652,28.59201,-33.148453,14.863241,-26.8074,12.72163,-11.568214,2.1345568,-7.612549,23.436,2
-36.61019,-29.40358,-27.573948,-23.804863,-25.436676,-20.007086,-18.081257,-20.685028,-18.802734,-17.771051,-14.712006,-16.481075,-18.55854,-16.072369,-14.680848,-14.707176,-17.183933,-22.417477,-25.145231,-22.343538,-15.423153,-21.043564,-26.373184,-28.035366,-26.75101,-31.428986,-32.277176,-30.840786,-30.692474,-33.53515,-39.194366,-40.726994,-40.527306,-42.351345,-41.80884,-41.244465,-46.288445,-71.83497,-80.0,-80.0,-245.24341,125.98857,-109.13126,14.348126,-55.987106,19.396057,-35.066235,12.82748,-25.75773,2.7126734,-17.200382,4.6025605,-1.8929344,23.463,2
