Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,timestamp,class_id
-34.781624,-21.58051,-23.10189,-17.203617,-21.143724,-14.965452,-15.805872,-19.635822,-23.843836,-22.010952,-14.016355,-8.395409,-12.166663,-18.600414,-22.127281,-20.416496,-21.035172,-18.483585,-18.458202,-27.583454,-29.235256,-26.949297,-26.93506,-28.932808,-32.049652,-33.77606,-33.078964,-33.844376,-31.540895,-33.109863,-36.531433,-36.883415,-36.71797,-37.317314,-38.53434,-39.077347,-44.004646,-73.24112,-80.0,-80.0,-202.39192,130.26944,-81.01776,20.109362,-60.452026,32.874603,-35.39679,16.315224,-27.092768,-0.9076311,-20.27452,-8.362777,-0.9577998,-0.2212628,24.968319,-12.474396,-4.8588862,-20.089958,2.8235428,-13.822451,3.0958884,-1.3071129,5.546321,-2.9652848,-8.585795,4.4777455,-5.710525,8.025958,-6.452191,0.8385855,24.24,2
-34.95003,-18.357704,-20.676945,-16.902117,-19.496262,-18.183428,-16.232643,-18.308632,-20.50691,-18.664377,-20.139542,-16.72718,-17.582842,-21.852356,-20.786228,-22.234787,-21.158268,-23.05142,-26.099384,-27.487381,-27.936981,-28.86089,-26.949165,-27.616108,-31.910444,-31.542747,-28.670294,-26.09985,-25.456705,-30.248737,-33.272247,-35.355415,-36.81054,-35.375298,-37.154655,-39.444695,-38.738865,-54.090103,-80.0,-80.0,-195.97357,116.89177,-71.26444,37.098953,-62.8372,28.733658,-33.857914,9.556301,-28.906574,8.466261,-23.625164,1.5109273,-6.8455243,-12.411375,8.38475,-12.58091,-5.4446497,-14.528936,4.245888,-13.819801,9.335144,-7.7602453,1.7890711,-8.082295,1.6945908,-2.913691,-2.9101832,3.3486266,-5.0373726,0.78664285,24.27,2
-35.317085,-26.951567,-24.26582,-20.325886,-19.62567,-18.909801,-16.04962,-19.046186,-20.747166,-20.775677,-18.58369,-15.57459,-13.925351,-14.630848,-17.12727,-20.738766,-18.183594,-18.320274,-21.807337,-25.637089,-27.845053,-28.540207,-26.162502,-26.260664,-27.477127,-30.442467,-30.010534,-31.398531,-29.393427,-33.444397,-37.39766,-36.757423,-36.830765,-37.760635,-38.714287,-41.260284,-45.08606,-61.385258,-80.0,-80.0,-197.28125,126.44252,-89.98439,25.098648,-58.5445,28.02163,-32.345753,12.299836,-33.448532,2.4814758,-13.085523,-3.8600173,1.933877,-3.4520938,13.877134,-17.351595,-1.4182972,-8.574872,8.247205,-7.9629817,6.713594,-7.5920596,2.5250463,2.1127975,-0.89480925,4.1140594,-7.5871806,4.5278926,-2.4906604,3.0940955,24.3,2
-34.49027,-30.423374,-21.581144,-17.065178,-17.6372,-14.903998,-15.041651,-20.133392,-18.263556,-16.981651,-15.483509,-14.624133,-17.181925,-18.026587,-21.218678,-23.961311,-19.447079,-19.166647,-21.30773,-22.614582,-25.08759,-27.686466,-30.670479,-30.858475,-29.86622,-31.647106,-30.292555,-29.4735,-33.307858,-33.736534,-35.3766,-36.308693,-39.039135,-37.974277,-38.017494,-41.867302,-45.40328,-62.780308,-80.0,-80.0,-200.01794,130.74219,-85.051956,23.215801,-62.880943,23.044014,-42.07717,6.668104,-25.519665,5.1617374,-22.269709,-12.921579,0.8701935,-5.430311,10.622793,-11.226436,8.772192,-10.707045,8.156923,-7.261751,2.4406857,-5.319076,-1.5511315,4.958115,3.4118588,0.86533535,-2.9585798,6.2162824,-3.4365444,6.080593,24.33,2
-33.371773,-16.97186,-17.85976,-14.957741,-17.68286,-21.139587,-18.990273,-22.376701,-18.585325,-15.701505,-17.81177,-18.031754,-20.535019,-20.1133,-22.293339,-22.655357,-18.137678,-16.868336,-22.331253,-24.740322,-27.174057,-31.19286,-31.490871,-30.850063,-32.769573,-34.360527,-34.045242,-35.04461,-35.992546,-36.054638,-36.49819,-38.148903,-38.080757,-38.21003,-38.606148,-40.935555,-46.362827,-73.936455,-80.0,-80.0,-209.32355,136.42734,-73.47217,25.911701,-48.88781,36.90043,-38.458008,11.91706,-23.679565,7.4415646,-16.206242,-18.845432,-11.458273,-13.53347,6.759898,-18.160282,2.8499875,-13.6713505,6.938654,-8.698177,-0.26042938,-8.439613,-3.787518,3.215776,1.8122387,0.6894471,-10.770559,3.4741538,-6.541765,0.9639586,24.36,2
-36.35969,-23.575157,-23.583515,-21.27071,-21.114027,-21.303318,-20.103481,-22.440453,-19.764885,-21.741783,-16.817633,-14.290894,-15.529509,-15.608456,-18.713312,-16.67857,-14.4772,-17.017162,-20.933828,-23.944334,-25.799,-27.124886,-26.384262,-29.39841,-27.322468,-29.623505,-28.348373,-29.274378,-34.349716,-33.66728,-33.381023,-32.42524,-36.931267,-34.655342,-34.164566,-38.302948,-42.800865,-72.806076,-80.0,-80.0,-192.13028,117.14081,-92.9315,21.792439,-56.03376,40.430847,-32.874165,17.222706,-32.788162,6.8730946,-12.775967,-8.89303,-2.099929,-7.054061,10.102642,-12.219179,3.5607944,-20.23626,9.619253,-5.2627735,4.5519085,-2.65685,-4.0204134,-0.34070954,0.1747415,-0.3533319,-1.8384624,4.7661705,-1.7364657,10.901256,24.39,2
-35.91725,-27.271214,-22.29837,-26.096985,-22.246395,-22.866535,-19.500185,-19.49979,-20.637917,-21.1402,-23.496384,-21.580761,-18.097477,-16.490265,-11.406839,-14.045884,-16.102898,-21.1306,-22.797665,-22.7203,-22.599607,-24.407368,-24.064356,-24.711502,-28.506916,-27.469162,-25.978128,-28.104616,-31.592213,-34.00513,-35.924812,-35.572052,-35.840607,-36.3003,-36.948036,-40.324257,-43.328453,-56.774643,-80.0,-80.0,-194.8351,109.525345,-99.67101,26.738873,-49.4106,33.143246,-32.97835,13.302432,-36.930153,7.798955,-7.362776,7.8798604,2.7893898,-15.355103,-0.9319798,-7.696288,3.6769676,-13.150719,5.711961,-13.304028,5.9351797,-4.0812683,-0.50180906,-8.949657,1.2715259,0.5465361,-4.00051,5.3453913,-1.4564791,1.3000172,24.42,2
-33.772083,-27.97739,-25.475313,-26.225098,-24.17657,-23.442865,-22.44917,-21.304726,-21.676973,-22.696276,-22.429745,-22.435797,-18.581219,-18.650354,-17.272795,-17.582703,-17.143766,-19.751324,-19.794943,-23.214855,-25.751831,-29.484728,-25.390457,-27.737614,-30.571949,-32.713676,-33.69995,-31.664112,-34.979233,-38.624275,-38.97444,-38.09108,-39.359097,-41.02848,-38.549507,-39.78041,-44.334763,-60.911102,-80.0,-80.0,-215.66557,119.86378,-94.565346,18.915035,-43.19426,34.919907,-33.46767,13.919901,-30.523058,11.254456,-6.199589,0.42974314,-0.95871556,-9.749285,8.0675125,-15.522564,4.32255,-9.438112,11.381251,-14.883947,6.8679104,-2.3005815,-5.1894946,-0.6109424,-3.534165,5.432021,-5.915329,0.19858122,-4.836714,6.8967886,24.45,2
-35.320236,-27.268526,-26.445778,-24.001072,-27.692617,-23.288456,-20.576733,-16.673222,-18.493956,-20.493374,-19.087198,-17.531652,-8.573784,-10.579292,-17.173578,-21.48415,-21.64416,-19.650623,-21.160698,-22.058798,-25.933073,-25.972435,-26.898235,-27.784182,-27.12016,-29.426926,-29.569075,-32.888172,-34.616802,-33.188766,-32.68905,-33.79917,-34.556633,-35.86738,-37.242058,-38.46327,-46.16588,-74.29144,-80.0,-80.0,-202.19853,113.99455,-99.703156,19.342161,-62.873848,33.932373,-33.19384,23.821012,-23.542767,0.26969665,-8.494217,-5.016772,7.514971,-4.861073,-1.4348379,-29.141895,-2.4989183,-17.204803,9.783521,-5.9137845,1.3567266,-3.8323083,-1.2500604,1.5217199,-3.5775273,3.32977,-9.705898,1.6475697,-9.732962,7.165579,24.48,2
-35.285576,-22.977135,-21.768677,-22.744804,-24.03254,-15.454866,-8.141339,-8.649575,-12.775979,-18.740356,-18.319052,-12.214826,-19.798092,-22.341171,-21.817215,-21.414696,-21.13499,-20.65905,-23.79045,-25.470348,-26.359919,-26.510975,-25.56414,-26.31607,-26.815844,-29.071297,-28.922905,-31.947275,-32.058533,-31.024536,-34.300743,-34.658257,-35.73871,-36.25322,-35.105732,-37.63904,-42.995605,-68.07268,-80.0,-80.0,-189.64777,124.61185,-79.43239,31.919447,-67.22108,14.167245,-49.600597,15.7048435,-25.240482,14.07284,-3.740666,1.6296653,0.1292581,-6.086142,8.46382,-22.218613,-4.4121714,-26.786625,-1.6398183,-11.253758,5.044758,-1.4211016,4.169632,0.10342331,-2.9142792,2.457362,-6.506138,6.717559,-2.8072932,2.5572412,24.51,2
-32.776527,-24.315598,-20.28389,-14.8414,-16.115538,-19.74529,-16.509361,-19.239386,-21.381771,-23.119816,-22.52312,-19.730682,-19.546736,-18.062853,-19.214512,-19.447176,-20.837965,-23.862703,-23.612637,-23.019258,-24.323788,-26.722012,-24.878017,-21.912964,-24.212496,-24.720509,-26.900034,-28.613533,-29.396996,-29.808548,-33.15219,-35.009514,-36.55645,-38.135815,-37.071182,-38.978256,-44.66961,-58.30119,-80.0,-80.0,-189.41414,115.1355,-86.27575,44.360413,-53.083397,23.478138,-34.408974,10.360956,-38.619915,0.9652527,-17.028664,-1.6487247,-6.3838654,-8.542963,0.34044403,-19.118107,5.8094387,-14.142157,1.9298722,-11.068438,9.542139,-2.3751092,0.8515461,-2.4428368,2.2677517,1.6914268,-7.8722105,-0.5554341,-4.955885,-2.0614886,24.54,2
-30.394169,-25.492989,-22.486504,-14.221773,-17.313553,-23.035013,-16.884638,-15.022872,-20.609612,-21.838634,-21.57243,-20.63759,-19.290264,-18.312613,-19.195858,-17.264565,-14.772779,-18.817232,-25.705791,-21.959587,-22.168121,-23.571247,-22.424553,-21.948467,-28.806421,-31.499273,-31.617863,-32.974266,-33.080017,-32.050465,-34.342987,-38.467293,-37.882557,-38.126152,-36.6667,-38.117977,-42.614006,-66.40901,-80.0,-80.0,-195.8098,124.287636,-90.153244,32.18917,-43.29444,30.162735,-41.85827,14.285179,-33.001137,-0.097806066,-11.569639,3.9417458,-7.763019,-17.88211,9.133341,-18.652948,2.8097472,-17.95824,7.478088,-2.6652145,12.800212,1.6402961,0.34611022,1.0841597,4.5649185,-0.13004577,-21.344452,-0.48228973,-9.950865,-0.21618634,24.57,2
-36.26641,-33.93002,-26.66756,-19.800549,-22.18797,-20.482954,-16.787191,-19.839302,-20.931648,-23.392479,-20.446293,-16.127893,-13.104824,-13.876958,-16.545048,-17.379932,-18.99305,-24.397518,-25.39022,-25.38739,-26.401295,-30.104557,-31.098997,-32.311676,-34.96437,-34.891487,-34.687187,-36.103596,-36.76499,-37.898483,-39.129887,-40.085987,-39.017788,-36.863167,-36.181076,-40.064022,-44.443317,-80.0,-80.0,-80.0,-218.49712,127.70483,-85.08384,5.4605927,-57.960354,34.636414,-36.191444,15.638128,-35.336395,-0.6076979,-14.814297,0.55001575,11.136422,-10.742381,7.972423,-15.912926,6.797534,-13.003014,5.391506,-3.169601,9.9035225,2.7044241,0.8681658,1.044203,2.834931,8.500552,-4.4509583,4.931359,-6.5772457,1.3535653,24.6,2
-34.77455,-28.3989,-29.503466,-23.471315,-22.590939,-20.144833,-18.790215,-21.014875,-14.71549,-15.747969,-15.427191,-16.089865,-13.954606,-15.224601,-15.476406,-13.204447,-17.827728,-21.104366,-25.364302,-25.228703,-23.679976,-28.99445,-27.700987,-27.218891,-31.391468,-31.72896,-32.14795,-34.669353,-34.044495,-34.354748,-34.462997,-34.26883,-36.454586,-37.195374,-39.364037,-42.3528,-46.857716,-68.37822,-80.0,-80.0,-201.98694,124.78014,-93.86218,10.4979725,-66.052734,30.740028,-33.855293,16.88595,-25.60515,0.84053826,-5.389747,-0.14604783,-2.6123424,-9.73033,5.578146,-5.278954,11.547355,-9.890682,4.6745496,-8.145694,6.638648,-5.7363296,-4.370824,-3.9140286,3.0183105,5.502034,-4.3681364,3.1919198,-3.6938376,-1.4531854,24.63,2
-36.62661,-27.190136,-25.764732,-25.8964,-20.638744,-19.038954,-15.945276,-17.680065,-9.736972,-8.060892,-17.844963,-23.227957,-21.652012,-24.508987,-24.651741,-20.895958,-19.518208,-24.78461,-25.618824,-25.680885,-27.626074,-29.497574,-26.469004,-27.913492,-30.555197,-31.393705,-32.56999,-33.09359,-32.412567,-33.335735,-35.071053,-35.613445,-36.631493,-36.71252,-37.107395,-39.495453,-41.64797,-55.84835,-80.0,-80.0,-205.78842,115.79262,-75.438324,24.238297,-65.552414,15.248714,-49.34775,15.967873,-20.482319,21.477444,-3.0335302,3.128941,-12.071756,-12.905537,3.1387324,-10.306269,9.308068,-7.6718183,8.453964,-9.9132,5.3487854,-14.607364,-7.8265934,-10.667841,5.9263544,9.3520975,1.3970667,0.94215643,-5.3904476,0.8497205,24.66,2
-37.23509,-23.034748,-18.673891,-21.061342,-23.098381,-22.053656,-20.560854,-20.407528,-18.719896,-21.51511,-28.361984,-23.388794,-18.27334,-19.003109,-20.058289,-19.67146,-17.46993,-22.331825,-24.945618,-25.8361,-26.817219,-29.256405,-29.454845,-31.630447,-30.78178,-32.453804,-32.3352,-34.983105,-34.26654,-36.574356,-39.342278,-38.15109,-39.114723,-39.19659,-39.11953,-42.452724,-47.730797,-77.292206,-80.0,-80.0,-221.4907,124.77225,-83.836136,26.008797,-47.085506,32.869972,-36.937828,6.311903,-34.17854,3.2102747,-8.091158,-4.1730046,-0.23206198,-18.866087,-3.7982335,-23.086208,-2.1257486,-16.331238,6.3520613,-3.159122,3.8830233,-10.672453,-8.671469,-3.6105032,-1.6770798,9.340478,-3.068357,5.1605864,-1.9319899,1.9758658,24.69,2
-32.280724,-27.119913,-15.882111,-13.471903,-14.10891,-15.192894,-21.653854,-24.138685,-20.203796,-23.387571,-18.926102,-17.363163,-23.293,-20.000156,-20.874947,-21.308702,-17.96154,-18.1964,-19.158508,-20.665024,-23.666834,-28.37347,-29.637484,-28.487297,-31.192823,-33.28631,-32.297363,-34.05967,-32.98741,-33.724358,-37.21521,-36.134476,-34.020576,-33.11683,-34.153378,-38.09504,-45.857742,-72.935,-80.0,-80.0,-199.9978,126.183136,-78.138336,32.11744,-44.32388,40.974243,-49.672283,8.702858,-32.545353,2.0922964,-21.071749,-20.24986,-2.406373,-14.993387,12.1434765,-13.828413,8.319101,-5.7121415,4.3945923,-7.044542,6.0942965,-2.2452834,0.85092944,-0.32009763,-3.6188004,1.720024,-10.397996,9.359701,4.0329504,8.166491,24.72,2
-30.605265,-16.339314,-18.328775,-22.952747,-24.382423,-20.725836,-21.160229,-21.013134,-20.461765,-22.905603,-20.941832,-17.937014,-16.946625,-20.019115,-15.699695,-19.840942,-17.117493,-16.200335,-19.038746,-24.441017,-27.51643,-26.37062,-20.373486,-24.464674,-30.99709,-35.09331,-33.006706,-34.132034,-30.791306,-33.770237,-37.932983,-38.968544,-40.66298,-37.990536,-36.12096,-38.31224,-43.48269,-67.68938,-80.0,-80.0,-203.73393,126.69663,-88.91811,24.678862,-39.939228,36.82647,-36.187737,17.622213,-28.833942,8.255907,-12.102772,-1.1610162,-8.70967,-15.814995,15.504896,-25.884125,-8.1688175,-16.173866,4.824334,-19.133713,-3.3343685,-4.4387746,-3.963386,-6.770521,-10.928204,0.92531234,-6.595908,6.2330236,1.5328505,2.0206418,24.75,2
-32.52749,-26.736937,-18.761238,-18.609596,-23.0204,-21.701702,-21.048986,-19.571144,-17.498291,-17.79303,-16.14273,-14.018672,-16.329962,-16.663252,-18.205523,-19.36207,-16.708246,-20.368443,-22.350716,-26.421597,-26.789124,-28.596489,-25.929947,-28.117134,-31.459364,-31.67699,-33.20302,-34.025185,-32.906303,-32.687164,-34.85913,-37.464535,-40.396584,-38.76783,-39.13844,-41.24688,-45.862133,-73.32871,-80.0,-80.0,-202.09845,132.4661,-88.05077,19.4711,-58.00309,32.397118,-29.716581,15.987578,-22.966255,4.0676813,-13.898511,-6.851223,-11.366801,-14.530495,8.355392,-20.061039,2.9308622,-16.276234,5.825698,-6.456935,1.9734359,-1.3472977,1.0479155,-1.1779315,-0.8779156,5.021366,-6.5561504,4.030171,-0.81124926,6.812359,24.78,2
-33.70344,-20.67966,-15.84641,-18.550838,-22.156641,-18.676308,-11.24566,-18.246067,-18.392918,-15.759598,-16.466843,-12.837794,-11.611593,-8.699133,-6.2950983,-4.6537104,-2.2618704,-11.561708,-17.01221,-21.913223,-21.582462,-19.728657,-21.121532,-24.728943,-24.527683,-25.067024,-30.992054,-33.587376,-32.451954,-31.11713,-33.409447,-33.505466,-35.984406,-36.641487,-36.21645,-40.22146,-50.964584,-80.0,-80.0,-80.0,-165.10674,138.52182,-117.92511,12.338014,-52.164753,44.298615,-32.09159,9.004395,-38.669548,-6.37549,1.9725623,-3.0855312,-7.7398157,-19.099445,4.9037085,-17.329336,1.5288658,-26.695087,-6.4388275,-7.77682,-5.079438,-7.6725373,-2.4976056,2.228179,-4.241818,9.738651,-1.2760009,-0.20464641,-4.4175563,2.5296087,24.81,2
-32.54048,-22.437363,-19.486076,-20.40344,-21.558128,-14.164846,-12.870056,-21.4459,-20.407509,-18.523514,-14.17825,-11.806644,-15.619183,-12.681342,-16.025276,-17.524494,-14.803766,-16.111881,-20.14005,-22.858719,-27.247208,-26.689373,-24.114212,-27.224857,-28.848808,-30.075455,-33.36486,-34.112392,-31.890413,-33.276913,-36.593678,-37.786743,-37.6926,-36.50631,-35.261646,-38.544567,-43.67428,-71.67305,-80.0,-80.0,-189.13956,132.6001,-92.54916,15.530671,-56.399746,33.723133,-36.945595,15.029966,-34.626747,1.4676223,-14.549875,-7.538636,-4.866393,-9.095281,16.674673,-19.983107,1.6916295,-17.501543,-2.2299855,-17.531216,-7.268627,-10.290781,-0.923286,-0.14268023,-2.9273276,7.624787,-6.4949455,2.6086588,-0.20700681,8.163157,24.84,2
-31.253899,-21.62114,-20.839308,-21.395214,-21.85217,-13.291648,-15.992403,-19.524246,-14.997823,-16.115913,-15.891148,-12.633801,-12.057753,-15.1667385,-20.89758,-18.505177,-19.62294,-22.328691,-25.215357,-21.26915,-21.518877,-23.955141,-23.579273,-26.07338,-26.070234,-29.277838,-30.366026,-30.371185,-30.775728,-33.344658,-37.004803,-34.550087,-35.546806,-37.0265,-38.23504,-40.454052,-44.828453,-68.19833,-80.0,-80.0,-185.94055,131.4495,-89.876274,27.915443,-60.110672,23.064556,-34.61799,24.241112,-23.92278,0.9513812,-13.715044,-2.2948604,3.3575516,-9.849459,8.128497,-11.986878,1.4825473,-16.679556,1.1070417,-9.973652,6.597048,-14.76673,-9.867188,-4.138574,-3.2471,8.527982,-1.3278589,7.767152,-1.0474198,5.184757,24.87,2
-29.436163,-18.862606,-19.964748,-18.52929,-20.989498,-20.023342,-22.693783,-22.476055,-20.755924,-20.256927,-20.805334,-18.649775,-21.225082,-23.07637,-21.039946,-19.466755,-18.178837,-19.83129,-23.616795,-25.496927,-25.969172,-26.676653,-28.03238,-24.974117,-26.765667,-29.687057,-29.8272,-30.68339,-32.122696,-31.978802,-32.96153,-33.854424,-34.362637,-34.681583,-35.495453,-37.90201,-41.063496,-56.972427,-80.0,-80.0,-195.5681,112.65829,-78.82109,37.479248,-51.00709,36.607994,-38.887352,16.888126,-29.417385,9.705144,-13.281723,-9.438982,-13.123978,-12.406708,5.938857,-12.2969055,3.8338637,-17.91167,3.4750364,-11.519993,4.933268,-10.864262,-4.108697,-7.2758017,-3.3475554,-3.7549424,-5.153573,5.0321646,-9.142991,0.7976152,24.9,2
-26.745998,-12.640801,-14.340041,-11.722556,-16.470797,-15.833796,-19.665596,-21.693504,-17.039007,-19.969687,-17.454287,-17.072575,-15.253923,-17.64747,-20.229464,-18.945766,-14.941302,-16.737059,-20.071089,-21.930403,-24.077,-22.977749,-22.60256,-23.291721,-29.96746,-28.24693,-32.452274,-32.95803,-32.529736,-34.04193,-36.11194,-36.886505,-36.95539,-37.664104,-37.463852,-39.666256,-43.33178,-58.711727,-80.0,-80.0,-181.15588,135.53625,-81.922005,33.282875,-37.351776,35.425323,-37.597633,18.405163,-30.868477,0.95657116,-22.523262,-11.006208,-16.397331,-13.212948,6.5734887,-15.362622,-1.9951882,-14.998236,6.649803,-11.605249,0.03551936,-14.907602,-4.279168,-11.234352,-4.032983,1.7882452,-5.8911595,0.79342526,-0.13327965,5.006009,24.93,2
-33.25173,-27.18267,-23.500557,-19.728302,-19.502665,-13.597096,-14.386672,-16.643154,-15.792774,-14.995312,-15.301451,-14.776172,-14.269909,-17.066097,-16.507105,-19.55977,-17.574938,-19.142767,-20.978258,-23.289541,-26.308605,-26.218342,-27.717033,-30.369272,-33.613213,-34.07748,-35.516434,-34.814926,-32.277557,-35.257202,-36.75004,-37.878197,-38.04049,-39.33369,-40.012993,-39.758778,-43.066032,-62.503147,-80.0,-80.0,-196.79385,136.17827,-83.07538,9.414655,-59.006424,26.064484,-45.089188,10.223732,-24.623453,6.448748,-17.01387,0.7480855,-5.965924,-7.6791677,8.382109,-12.427734,3.5772305,-11.7966,6.715516,-13.008228,3.154636,-11.400253,3.0224102,-2.6610827,-2.67952,4.587471,-3.0028682,3.1401863,-3.2210608,5.99806,24.96,2
-32.870003,-26.362839,-18.930573,-14.650874,-17.964851,-16.87034,-13.068089,-16.68292,-17.445915,-18.976852,-14.262548,-10.39726,-14.266423,-12.0550585,-16.108366,-17.467653,-16.891958,-13.950644,-16.74582,-20.92334,-25.207714,-25.317333,-24.94196,-21.795372,-26.554,-31.728415,-32.65319,-31.812101,-33.512054,-31.388048,-34.706596,-35.571014,-35.763554,-35.892975,-36.28526,-38.40176,-41.763443,-55.80855,-80.0,-80.0,-175.64644,131.60901,-90.72948,16.770561,-54.609005,30.915777,-42.865166,16.487942,-32.544792,1.9984213,-18.170444,-6.3589883,-9.33195,-2.2828083,10.061745,-22.706966,-3.1872602,-11.743104,6.117423,-13.518002,6.9541845,-2.1651244,7.591591,1.451905,4.119321,-1.0786324,-4.0612793,6.841873,-5.8070683,1.823076,24.99,2
-33.434334,-26.078,-15.62886,-15.58148,-21.296846,-24.56454,-20.057453,-23.625532,-24.880907,-19.66323,-17.451534,-15.5070305,-15.960248,-14.058701,-12.115587,-10.470906,-10.384142,-18.815712,-22.872883,-22.683022,-23.29523,-24.171663,-22.393974,-25.07637,-28.49949,-26.436245,-27.85197,-28.811497,-29.803448,-29.828331,-32.37985,-34.7384,-35.58586,-35.679848,-36.026558,-39.73341,-44.409794,-61.792706,-80.0,-80.0,-184.21448,115.75592,-104.820526,27.00661,-52.082,44.567398,-25.749687,12.730991,-37.472412,-5.3274717,-17.537441,-8.010273,-12.601499,-22.984287,4.3647504,-11.893494,4.5193686,-18.964272,1.1542683,-9.366626,3.5813408,-0.9239619,3.8521118,0.96197075,5.8151636,7.4089336,-7.990811,-1.1563877,-6.0288453,3.129786,25.02,2
-28.448505,-20.908236,-15.870247,-15.387231,-21.244143,-22.401752,-20.504185,-20.307785,-24.397797,-22.706467,-16.527502,-10.505277,-6.748165,-10.296709,-15.079753,-17.36824,-17.3067,-23.7224,-25.86745,-29.050682,-27.621967,-29.722698,-30.151724,-30.58733,-33.74051,-34.46469,-33.543816,-33.455063,-32.662003,-33.783134,-35.76659,-36.535748,-38.911095,-40.98497,-40.216774,-40.266018,-43.951496,-65.10483,-80.0,-80.0,-202.26195,137.38062,-77.76973,16.817526,-55.920113,45.719772,-15.063212,19.240494,-31.30149,-8.749622,-24.960365,-1.1893104,-4.733485,-9.296692,3.9289217,-20.7336,-4.8429112,-22.699095,6.351466,-7.8982286,9.980268,-5.5637197,-2.5208144,0.07345235,-0.32030374,4.618802,-8.175589,0.25874108,-7.5799737,0.12730837,25.05,2
-36.895424,-26.077166,-23.910522,-24.353035,-26.484211,-22.390808,-18.576103,-20.233234,-21.172916,-16.586182,-17.323757,-18.992601,-18.194687,-15.365122,-18.16058,-21.051779,-17.415674,-20.103565,-23.002178,-23.080381,-23.993208,-25.388943,-26.490807,-27.609335,-28.799551,-31.653706,-30.924751,-32.955513,-33.70623,-33.12506,-31.760635,-33.21504,-36.60961,-37.366447,-38.947815,-41.837242,-46.323997,-74.297745,-80.0,-80.0,-203.7316,117.50052,-97.45024,22.961632,-59.84309,31.098074,-38.358387,15.915759,-19.331598,1.7303765,-7.106763,-4.4801126,-3.4145415,-9.819967,2.7948725,-17.121777,2.724094,-18.307238,4.2748995,-12.741857,-3.5705657,-7.893132,-2.8668435,5.3225565,4.9881945,3.55151,-7.4241867,1.5054914,-6.9434714,7.4484715,25.08,2
-34.66513,-25.218788,-24.461517,-19.828743,-17.920954,-16.81699,-24.89589,-24.31668,-22.759777,-18.830048,-15.666018,-19.503893,-21.86355,-17.35465,-20.391552,-17.44714,-12.728539,-18.611473,-23.48985,-23.455788,-25.135605,-27.32255,-25.80086,-29.957582,-29.329136,-28.280987,-25.876194,-24.02861,-24.719688,-32.238052,-34.911304,-32.913742,-33.4699,-36.307594,-36.945496,-41.222496,-44.58841,-73.73723,-80.0,-80.0,-194.99542,113.02138,-93.28259,35.900814,-59.59754,36.713284,-31.17161,4.461949,-29.082125,8.87305,-17.928959,-13.830845,-5.8335915,-18.624393,13.036129,1.2441225,6.0080514,-8.27104,8.413192,-11.7913475,5.244953,-11.6187935,-5.85081,-1.0632794,-4.045442,1.7649734,-11.935369,-4.2224317,-0.81530285,10.728365,25.11,2
-35.781876,-22.791489,-21.34433,-18.635067,-23.5652,-21.18676,-19.983128,-21.807007,-22.549807,-20.625048,-19.006323,-16.814438,-10.209333,-8.963089,-23.239979,-19.926823,-13.627801,-17.748047,-21.623234,-25.615047,-26.198586,-28.080036,-26.56515,-29.599419,-31.067055,-30.151268,-30.973372,-30.90865,-31.848265,-31.88455,-34.64778,-30.120441,-32.893208,-35.490772,-39.28168,-40.91261,-44.34481,-59.81264,-80.0,-80.0,-197.0234,116.39841,-88.58786,22.384903,-58.807785,40.736122,-32.960346,14.597001,-27.455437,-0.6454515,-17.382465,-9.872168,-5.7463627,-5.061843,3.0532484,-15.317141,-9.561825,-18.903786,9.827805,-6.8833365,5.6846924,-14.985014,-0.02184053,1.1870904,8.306711,10.524931,-6.4716873,-2.7266734,-4.5756207,5.41195,25.14,2
-39.532864,-31.494013,-26.77091,-22.281906,-24.61669,-23.793285,-27.671726,-24.293453,-22.677929,-21.748491,-14.854588,-13.259056,-16.390984,-16.665195,-17.305956,-17.809105,-17.634098,-23.020882,-23.869677,-23.587357,-23.972782,-25.677313,-27.924835,-29.182611,-29.796576,-32.693092,-31.785212,-33.721504,-34.485962,-33.58757,-37.197895,-34.98246,-36.891678,-38.091995,-38.710007,-41.04384,-44.5422,-69.04405,-80.0,-80.0,-214.02397,112.86659,-100.47868,13.289944,-57.179024,34.66069,-29.948069,22.01753,-25.837626,-4.0578356,-18.702286,-7.7544713,-4.3672647,-13.951506,5.2718735,-8.618301,9.002914,-15.714902,2.9936192,-7.330201,10.997696,-2.2494032,0.012194999,-2.9194224,-4.1972685,1.9205097,-10.052023,5.478146,-2.8123884,7.6914363,25.17,2
